"","zone","accessA","accessB"
"1341","S01007846",89058,6241.18415228704
"1342","S01007847",89073,6231.71259757645
"1343","S01007848",88918,7619.4387428121
"1344","S01007849",89007,6331.2686409061
"1345","S01007850",89013,6219.30855574642
"1346","S01007851",89024,6906.15157059732
"1347","S01007852",89017,7278.65609079887
"1348","S01007853",89015,8766.04833184703
"1349","S01007854",89022,8130.40432754621
"1350","S01007855",89024,8046.16064056824
"1351","S01007856",89051,7249.86437808289
"1352","S01007857",89179,5047.31072460138
"1353","S01007858",88957,5871.31980434419
"1354","S01007859",88910,5346.10621349757
"1355","S01007860",89073,4533.4441636557
"1356","S01007861",87212,4111.01383869819
"1357","S01007862",87079,3642.3213905922
"1358","S01007863",87105,3527.52557515455
"1359","S01007864",86988,2981.04719405893
"1360","S01007865",86898,2408.74440910132
"1361","S01007866",86804,2738.93187765344
"1362","S01007867",87456,1727.08843116307
"1363","S01007868",88843,5624.11135066214
"1364","S01007869",88872,5943.86084673103
"1365","S01007870",4132,382.384130359759
"1366","S01007871",2904,231.248715124942
"1367","S01007872",2986,287.232446867328
"1368","S01007873",3465,395.964838348666
"1369","S01007874",3954,408.863755431852
"1370","S01007875",43403,273.979877545587
"1371","S01007876",43627,260.276366587925
"1372","S01007877",33292,233.909484954655
"1373","S01007878",31273,289.393110975032
"1374","S01007879",27806,229.935907291488
"1375","S01007880",43866,117.888559730252
"1376","S01007881",43608,52.5773823158548
"1377","S01007882",55263,115.456506530365
"1378","S01007883",21150,178.761981581033
"1379","S01007884",20054,395.304950315863
"1380","S01007885",19571,413.340892006847
"1381","S01007886",22634,377.030339165904
"1382","S01007887",42984,227.179944383414
"1383","S01007888",50007,420.938221153351
"1384","S01007889",49869,499.106169546478
"1385","S01007890",49529,413.16089049562
"1386","S01007891",49858,488.160152434423
"1387","S01007892",54127,533.19782035039
"1388","S01007893",44591,525.353382800413
"1389","S01007894",44878,528.608712500249
"1390","S01007895",54782,553.576416753046
"1391","S01007896",55098,407.807316522022
"1392","S01007897",11239,550.141076491577
"1393","S01007898",8997,117.519596251139
"1394","S01007899",9651,243.132464007642
"1395","S01007900",10284,723.598585564528
"1396","S01007901",10068,617.821358498065
"1397","S01007902",7068,130.332460026697
"1398","S01007903",4182,163.820564541952
"1399","S01007904",15740,318.083142364675
"1400","S01007905",7775,275.344019607152
"1401","S01007906",7775,277.46831663957
"1402","S01007907",7844,284.472528814212
"1403","S01007908",8398,275.300494297049
"1404","S01007909",10239,711.46653744725
"1405","S01007910",10282,1055.31709841361
"1406","S01007911",10245,991.768345649713
"1407","S01007912",10455,1477.27721218289
"1408","S01007913",10445,1631.57546389483
"1409","S01007914",10303,1364.87012574257
"1410","S01007915",10343,1255.08113784911
"1411","S01007916",10470,1771.41050182019
"1412","S01007917",10385,1495.04315062937
"1413","S01007918",10489,1676.24894508544
"1414","S01007919",10727,1435.82157358698
"1415","S01007920",10855,1277.0956530655
"1416","S01007921",12707,862.127729271749
"1417","S01007922",12785,951.628538317988
"1418","S01007923",12454,1010.76809576205
"1419","S01007924",13617,951.222228758001
"1420","S01007925",40400,332.49099421835
"1421","S01007926",37363,214.071931382344
"1422","S01007927",47536,190.880055900483
"1423","S01007928",51916,314.295049733551
"1424","S01007929",69091,474.201667429409
"1425","S01007930",95803,114.966898620241
"1426","S01007931",85860,174.399698869636
"1427","S01007932",69712,881.278074739121
"1428","S01007933",71909,792.365130709053
"1429","S01007934",69775,877.900768125601
"1430","S01007935",68631,1046.98775382142
"1431","S01007936",67756,847.936676443124
"1432","S01007937",68251,757.736723740038
"1433","S01007938",67785,858.094526115435
"1434","S01007939",68237,677.185896730624
"1435","S01007940",30078,376.12285378253
"1436","S01007941",29901,403.039592200166
"1437","S01007942",29558,458.742047832145
"1438","S01007943",29472,441.202265007964
"1439","S01007944",29565,387.882647368977
"1440","S01007945",36783,445.414664267737
"1441","S01007946",37116,481.807469489898
"1442","S01007947",37293,489.945726197976
"1443","S01007948",37865,449.121769514105
"1444","S01007949",39184,599.87558375052
"1445","S01007950",40046,660.855024497163
"1446","S01007951",40468,715.441713785066
"1447","S01007952",39733,778.036318389118
"1448","S01007953",41231,694.670904112424
"1449","S01007954",41725,543.529092191701
"1450","S01007955",66995,1068.07018780036
"1451","S01007956",67930,1318.0493558859
"1452","S01007957",69259,1571.84096669611
"1453","S01007958",70365,1915.79638723357
"1454","S01007959",68927,1994.88867122091
"1455","S01007960",68770,2667.1208456702
"1456","S01007961",62650,982.969887074245
"1457","S01007962",77859,1805.3130959713
"1458","S01007963",78950,1935.52363876127
"1459","S01007964",78744,2712.360978228
"1460","S01007965",77951,3184.99458052536
"1461","S01007966",77158,3025.60227533782
"1462","S01007967",76822,2448.97167785207
"1463","S01007968",75991,2451.73190978038
"1464","S01007969",75396,2739.08013117705
"1465","S01007970",76306,3841.74336831307
"1466","S01007971",76524,4398.56948949303
"1467","S01007972",73312,4215.96507299885
"1468","S01007973",79335,3171.61833461068
"1469","S01007974",77767,4113.0024381399
"1470","S01007975",74045,4894.59107463005
"1471","S01007976",73994,7157.23450030724
"1472","S01007977",73074,5687.8228379409
"1473","S01007978",73431,6945.11789445901
"1474","S01007979",73040,6262.05971026164
"1475","S01007980",72382,4925.83062555105
"1476","S01007981",71335,4142.79300419317
"1477","S01007982",69013,3440.59201380058
"1478","S01007983",69513,3873.065340643
"1479","S01007984",71349,4996.91906318002
"1480","S01007985",65536,2877.93412515457
"1481","S01007986",69118,3411.39163863387
"1482","S01007987",67048,3403.10459302928
"1483","S01007988",65207,2604.05264356793
"1484","S01007989",65747,2697.51533782449
"1485","S01007990",63462,2018.38432754205
"1486","S01007991",63064,1975.38162993403
"1487","S01007992",63656,2126.34884556218
"1488","S01007993",67430,2322.65508355928
"1489","S01007994",67487,2176.43404709282
"1490","S01007995",67779,2373.18584189727
"1491","S01007996",66436,2428.95729896881
"1492","S01007997",67458,2953.25861884663
"1493","S01007998",68675,3913.61033898026
"1494","S01007999",67832,2633.43566966621
"1495","S01008000",67923,2990.34497493741
"1496","S01008001",68047,2867.67494051336
"1497","S01008002",68578,3681.47102298797
"1498","S01008003",72068,3309.90933381647
"1499","S01008004",69352,2841.75547135436
"1500","S01008005",73065,3560.03010466729
"1501","S01008006",72155,3894.98121360169
"1502","S01008007",71640,4265.69352725431
"1503","S01008008",71483,4179.91315662758
"1504","S01008009",71969,5079.18285322496
"1505","S01008010",72753,5576.5737870755
"1506","S01008011",73089,6455.38694219166
"1507","S01008012",74333,7567.23140135709
"1508","S01008013",74883,7370.70554405021
"1509","S01008014",74979,5965.05977346235
"1510","S01008015",75027,5219.570119616
"1511","S01008016",75597,4345.75279564491
"1512","S01008017",76658,5154.12578110483
"1513","S01008018",76350,5629.74722365828
"1514","S01008019",75706,7463.41524995634
"1515","S01008020",76417,5823.07582951995
"1516","S01008021",76638,5306.08264175292
"1517","S01008022",78493,4091.07716412493
"1518","S01008023",78785,3558.66148669716
"1519","S01008024",79487,3527.59843011395
"1520","S01008025",79575,3617.49741006198
"1521","S01008026",80048,3382.40178660803
"1522","S01008027",78813,4432.23516776079
"1523","S01008028",77585,2339.85119550491
"1524","S01008029",80974,2445.37374236552
"1525","S01008030",72622,1265.93594772003
"1526","S01008031",72719,1074.44973967576
"1527","S01008032",72888,950.977244183795
"1528","S01008033",465041,1294.55404054133
"1529","S01008034",478487,1672.65906440078
"1530","S01008035",480480,1783.70530129593
"1531","S01008036",472018,1554.79460332569
"1532","S01008037",486801,2036.16147705154
"1533","S01008038",476631,1787.33994201755
"1534","S01008039",484183,2088.92653349642
"1535","S01008040",464589,1476.23263113356
"1536","S01008041",482938,2098.22112101532
"1537","S01008042",476586,1822.80392449212
"1538","S01008043",480423,1405.07674270592
"1539","S01008044",492297,1757.14160750538
"1540","S01008045",498658,1453.45002327551
"1541","S01008046",492650,2399.59422387763
"1542","S01008047",495663,2360.42836156677
"1543","S01008048",498828,2339.40780147589
"1544","S01008049",502825,2348.6159688483
"1545","S01008050",509987,2534.27780618658
"1546","S01008051",511428,2387.75487138217
"1547","S01008052",517351,2554.32886943249
"1548","S01008053",520871,3124.7650049231
"1549","S01008054",523989,3513.96093178116
"1550","S01008055",517683,2881.22464020719
"1551","S01008056",517827,2907.10778318247
"1552","S01008057",511802,2585.24838632109
"1553","S01008058",494984,1745.51886510552
"1554","S01008059",500450,2065.45122694114
"1555","S01008060",503752,2408.34781184593
"1556","S01008061",512164,2628.96505227551
"1557","S01008062",505416,2448.18754491076
"1558","S01008063",513512,2895.35386971189
"1559","S01008064",515525,2947.32815358427
"1560","S01008065",519230,3085.08333188285
"1561","S01008066",522594,3402.13281848597
"1562","S01008067",524793,3687.68603534679
"1563","S01008068",530540,4607.45964857531
"1564","S01008069",533139,5168.6577681386
"1565","S01008070",536034,5551.01017148452
"1566","S01008071",534939,5016.48058891695
"1567","S01008072",533688,4822.52549215103
"1568","S01008073",536061,5349.01337266491
"1569","S01008074",537386,5932.59591404891
"1570","S01008075",536765,5465.98029546005
"1571","S01008076",530606,4344.09926136621
"1572","S01008077",525544,3762.5905893934
"1573","S01008078",527399,3195.22839756474
"1574","S01008079",531820,3909.64257745297
"1575","S01008080",532977,4398.497612711
"1576","S01008081",533535,4485.03111530604
"1577","S01008082",530859,3651.15514800869
"1578","S01008083",528099,3065.58053140571
"1579","S01008084",476793,851.036966166854
"1580","S01008085",483330,895.923897053946
"1581","S01008086",484920,1026.69447681374
"1582","S01008087",535732,2752.49993730172
"1583","S01008088",543781,3292.73983892543
"1584","S01008089",537348,2903.30318049069
"1585","S01008090",542613,3111.05324671319
"1586","S01008091",536606,2885.50319117564
"1587","S01008092",549097,3979.49924983327
"1588","S01008093",549366,3809.02138497107
"1589","S01008094",547864,3170.99986343565
"1590","S01008095",559374,3863.67729442314
"1591","S01008096",562830,4415.74230619808
"1592","S01008097",565508,5291.10144002356
"1593","S01008098",549569,4623.23852803747
"1594","S01008099",561057,5574.31053577866
"1595","S01008100",573380,6297.25086163459
"1596","S01008101",581522,8430.7802433311
"1597","S01008102",580506,6762.98371002439
"1598","S01008103",578163,6295.19579602223
"1599","S01008104",586160,5669.40214142973
"1600","S01008105",587912,6493.02500272209
"1601","S01008106",589512,5325.88773514779
"1602","S01008107",577894,3903.95508634119
"1603","S01008108",568483,3500.72640741365
"1604","S01008109",570802,4044.07297392413
"1605","S01008110",584901,4948.82966597591
"1606","S01008111",579237,5150.84540038539
"1607","S01008112",578564,4482.98743282311
"1608","S01008113",566624,3833.12597606303
"1609","S01008114",558935,3685.38019691729
"1610","S01008115",550806,2989.5045817676
"1611","S01008116",519054,2667.38667910772
"1612","S01008117",521252,2589.29350813722
"1613","S01008118",502565,2852.39380536914
"1614","S01008119",492464,3310.31575746443
"1615","S01008120",493795,3237.93867560442
"1616","S01008121",495444,2820.86308220455
"1617","S01008122",500402,2752.89201887676
"1618","S01008123",513162,1923.89875924462
"1619","S01008124",509030,1720.45130210898
"1620","S01008125",501551,2202.33600866801
"1621","S01008126",495506,1774.25250958254
"1622","S01008127",490766,2546.3147917659
"1623","S01008128",471513,2632.19054650016
"1624","S01008129",481544,3296.66885721958
"1625","S01008130",487070,3337.43934523114
"1626","S01008131",488382,3611.51374859092
"1627","S01008132",480694,2535.67794898487
"1628","S01008133",480529,3778.8773355956
"1629","S01008134",476338,4066.71614233846
"1630","S01008135",458987,3880.26757516622
"1631","S01008136",472866,4097.79615282542
"1632","S01008137",457957,3574.3077044147
"1633","S01008138",454623,3092.98189639574
"1634","S01008139",459864,2893.07470059102
"1635","S01008140",463264,2950.60477711597
"1636","S01008141",442670,2148.36379923908
"1637","S01008142",443800,1945.46957810601
"1638","S01008143",450511,1573.06792385804
"1639","S01008144",435933,1651.51224879142
"1640","S01008145",338580,688.933213203806
"1641","S01008146",306454,662.103776066068
"1642","S01008147",411965,1508.26809124962
"1643","S01008148",428057,1763.23475593544
"1644","S01008149",426716,1995.0849059302
"1645","S01008150",424839,1918.50341041533
"1646","S01008151",435006,2310.82153617788
"1647","S01008152",443378,2703.18641240705
"1648","S01008153",412436,1293.97746185006
"1649","S01008154",396769,1157.81557783108
"1650","S01008155",388499,984.648415761112
"1651","S01008156",370407,913.220078405355
"1652","S01008157",377695,917.657701860917
"1653","S01008158",371050,590.96037751308
"1654","S01008159",373134,647.731421490079
"1655","S01008160",361032,595.469436333255
"1656","S01008161",378121,622.571077821451
"1657","S01008162",362428,532.763946077555
"1658","S01008163",287983,1252.79044136005
"1659","S01008164",288429,1349.9022335971
"1660","S01008165",279138,1579.33349855872
"1661","S01008166",274856,1374.22197741171
"1662","S01008167",278228,1472.47789250795
"1663","S01008168",280182,1641.57060674421
"1664","S01008169",269806,1293.23360243633
"1665","S01008170",320513,3144.86412969677
"1666","S01008171",321097,3336.44502472094
"1667","S01008172",321530,3249.84448772215
"1668","S01008173",326678,3334.50903950564
"1669","S01008174",326081,3444.04585147251
"1670","S01008175",325696,3527.59455197324
"1671","S01008176",299232,3720.3505734762
"1672","S01008177",320673,3656.46834666505
"1673","S01008178",326971,3414.70538821462
"1674","S01008179",327957,3307.70798403373
"1675","S01008180",327517,3386.79974182576
"1676","S01008181",326465,3000.88142257692
"1677","S01008182",307310,3377.65353780261
"1678","S01008183",306324,3782.55012230693
"1679","S01008184",301280,3800.82958910847
"1680","S01008185",300909,3481.70685084707
"1681","S01008186",294241,3318.60756612925
"1682","S01008187",292990,2869.69441518443
"1683","S01008188",297532,3722.38948269131
"1684","S01008189",289247,2936.27517690854
"1685","S01008190",286839,2484.47433540003
"1686","S01008191",287820,2685.61391856273
"1687","S01008192",286285,2377.63326198246
"1688","S01008193",283557,2082.52813746287
"1689","S01008194",281854,1805.48411062045
"1690","S01008195",279861,1633.21755293089
"1691","S01008196",281871,1859.39143636361
"1692","S01008197",241247,1297.17791564888
"1693","S01008198",238134,1455.32183448509
"1694","S01008199",245449,1268.73632411207
"1695","S01008200",250659,1192.47409308463
"1696","S01008201",237810,1479.99028361744
"1697","S01008202",219821,1590.9889462382
"1698","S01008203",220972,1410.76470463665
"1699","S01008204",223944,1649.47638376634
"1700","S01008205",189231,1573.27402589933
"1701","S01008206",202809,1622.942564024
"1702","S01008207",180826,1508.4113442311
"1703","S01008208",196614,1463.49191143173
"1704","S01008209",208397,1461.21550126413
"1705","S01008210",162704,1055.41559724698
"1706","S01008211",148194,996.760442031645
"1707","S01008212",146045,1101.49108828858
"1708","S01008213",129458,999.816554533729
"1709","S01008214",121668,923.120585231109
"1710","S01008215",104262,868.879072529985
"1711","S01008216",99526,791.591725735785
"1712","S01008217",68306,507.341689371192
"1713","S01008218",145556,1604.36637134114
"1714","S01008219",148746,1830.96891401171
"1715","S01008220",119660,1579.71764129664
"1716","S01008221",118637,1662.5064519072
"1717","S01008222",114756,1608.47615341476
"1718","S01008223",108404,1403.22907993564
"1719","S01008224",114087,1421.12044898755
"1720","S01008225",141230,1787.45937720932
"1721","S01008226",145705,1828.70704857867
"1722","S01008227",169012,1775.57888510851
"1723","S01008228",180046,1671.39703109486
"1724","S01008229",167719,1742.10317826564
"1725","S01008230",170795,1484.31774336624
"1726","S01008231",156074,1587.30861980101
"1727","S01008232",140607,1658.12783146985
"1728","S01008233",157383,1444.20785046246
"1729","S01008234",167483,864.302292841694
"1730","S01008235",97152,504.848922693684
"1731","S01008236",94403,491.630002496115
"1732","S01008237",98603,416.161200555311
"1733","S01008238",66145,1063.7254602456
"1734","S01008239",64867,1365.90655622646
"1735","S01008240",51276,395.576516769472
"1736","S01008241",50376,387.174424608811
"1737","S01008242",45476,316.384436161314
"1738","S01008243",26765,196.97918984293
"1739","S01008244",26659,198.753597261181
"1740","S01008245",52574,271.757588075198
"1741","S01008246",47382,261.856758664788
"1742","S01008247",35706,94.8693909564448
"1743","S01008248",14520,123.191519789946
"1744","S01008249",17930,113.736051781813
"1745","S01008250",21547,2034.43731578432
"1746","S01008251",23160,1310.34179766699
"1747","S01008252",22612,1748.71243873814
"1748","S01008253",21880,2054.20934437724
"1749","S01008254",21515,2572.6280280829
"1750","S01008255",20688,1837.97779175858
"1751","S01008256",20799,2007.99188677491
"1752","S01008257",21538,2625.17213623125
"1753","S01008258",22016,1929.50459487608
"1754","S01008259",21147,2372.53893172903
"1755","S01008260",20648,1814.12452630117
"1756","S01008261",20820,1347.10904548283
"1757","S01008262",20925,170.144244913792
"1758","S01008263",19246,492.902465990083
"1759","S01008264",19234,458.762319364748
"1760","S01008265",19138,487.382496437774
"1761","S01008266",19168,466.304449935729
"1762","S01008267",13425,273.346352626219
"1763","S01008268",12034,772.793551848776
"1764","S01008269",12243,762.967806114004
"1765","S01008270",12851,993.456781832341
"1766","S01008271",13396,1107.39310479568
"1767","S01008272",13201,860.389766361432
"1768","S01008273",13555,1141.23263066735
"1769","S01008274",13512,933.769147102083
"1770","S01008275",13383,842.234756048567
"1771","S01008276",13228,620.318552192459
"1772","S01008277",13874,55.1232003714323
"1773","S01008278",14615,191.446675462607
"1774","S01008279",14531,236.010237979818
"1775","S01008280",14411,288.527626961346
"1776","S01008281",13870,77.9969972133441
"1777","S01008282",5340,278.511020929519
"1778","S01008283",7425,779.31027106233
"1779","S01008284",7985,903.694503285204
"1780","S01008285",7946,1118.37679179848
"1781","S01008286",8014,1009.84580344512
"1782","S01008287",7946,1048.41828837285
"1783","S01008288",7917,1134.77182327833
"1784","S01008289",7668,1122.03730597933
"1785","S01008290",7604,1208.5377698535
"1786","S01008291",7180,1055.4127865084
"1787","S01008292",7269,956.769759171634
"1788","S01008293",7604,1231.45792423533
"1789","S01008294",7459,936.14048210724
"1790","S01008295",383656,630.82042037755
"1791","S01008296",465905,1125.35302114481
"1792","S01008297",458446,1047.84416848002
"1793","S01008298",430176,837.251611342081
"1794","S01008299",440642,942.847040221288
"1795","S01008300",432622,791.837499119759
"1796","S01008301",387126,652.672445785144
"1797","S01008302",145402,126.021463576943
"1798","S01008303",514244,2979.8483389913
"1799","S01008304",499549,2340.79882362196
"1800","S01008305",508257,2555.79394500337
"1801","S01008306",510423,2712.73217661549
"1802","S01008307",518477,3039.30311459227
"1803","S01008308",518870,2835.49771362745
"1804","S01008309",522659,3013.87379323104
"1805","S01008310",529620,3244.20040513032
"1806","S01008311",532695,2875.38190364907
"1807","S01008312",531647,3157.60876678528
"1808","S01008313",533024,3388.65726825993
"1809","S01008314",517576,3117.88003202241
"1810","S01008315",510215,2778.18982684207
"1811","S01008316",534766,3242.56655512687
"1812","S01008317",537107,3205.53345362451
"1813","S01008318",506457,2187.03993468727
"1814","S01008319",517571,2542.94744698936
"1815","S01008320",521121,2626.59004840423
"1816","S01008321",519027,2306.69371915655
"1817","S01008322",499271,2216.56441836836
"1818","S01008323",533411,2636.50274245831
"1819","S01008324",530347,2140.27284293821
"1820","S01008325",520256,2195.16328432512
"1821","S01008326",525966,2051.20606763666
"1822","S01008327",524604,2489.2025773221
"1823","S01008328",515690,1682.88968719866
"1824","S01008329",524861,2375.74009477554
"1825","S01008330",530630,2432.11009328579
"1826","S01008331",522701,2175.88023862206
"1827","S01008332",526098,2506.63173454586
"1828","S01008333",534815,2476.80655411936
"1829","S01008334",543387,2527.71156088176
"1830","S01008335",501072,1830.06654206086
"1831","S01008336",507021,2035.85981212464
"1832","S01008337",506673,1834.11118521073
"1833","S01008338",504169,1490.47990657095
"1834","S01008339",519980,1854.14154404425
"1835","S01008340",519456,2144.33635481043
"1836","S01008341",512303,2028.74218628885
"1837","S01008342",517463,2496.1516710335
"1838","S01008343",513953,2210.82714095125
"1839","S01008344",555237,2736.64830524817
"1840","S01008345",537722,2342.82192779561
"1841","S01008346",530864,2263.63594705845
"1842","S01008347",520858,2023.08356409287
"1843","S01008348",507471,1776.08637881977
"1844","S01008349",493875,1450.66704436075
"1845","S01008350",504378,1786.30142975733
"1846","S01008351",513381,2094.52634280481
"1847","S01008352",503334,1758.01282575123
"1848","S01008353",498421,1542.10451417154
"1849","S01008354",494951,1366.45962206611
"1850","S01008355",395052,548.263292547913
"1851","S01008356",410347,529.631848506643
"1852","S01008357",423346,608.332630368716
"1853","S01008358",434868,689.137794331838
"1854","S01008359",460570,726.978137633205
"1855","S01008360",514531,896.491454425972
"1856","S01008361",519344,1099.014877872
"1857","S01008362",520138,1941.28444879177
"1858","S01008363",533215,2209.0107492817
"1859","S01008364",538976,2200.89039777589
"1860","S01008365",538402,2164.97239425815
"1861","S01008366",564679,2329.04365808806
"1862","S01008367",571153,2548.02311176383
"1863","S01008368",567023,2204.15455258994
"1864","S01008369",564959,1953.91400000545
"1865","S01008370",568209,2191.40952059381
"1866","S01008371",561439,2720.93333130813
"1867","S01008372",558512,2630.85124718183
"1868","S01008373",564585,2945.36623211622
"1869","S01008374",562572,2814.61801137753
"1870","S01008375",555026,2481.03612149395
"1871","S01008376",576134,2860.23039397917
"1872","S01008377",572483,3085.03288688749
"1873","S01008378",572893,3312.9394352931
"1874","S01008379",569566,3361.85636666759
"1875","S01008380",566168,3104.28907867131
"1876","S01008381",571116,3295.08351595807
"1877","S01008382",572455,3356.20104286469
"1878","S01008383",576905,3627.2853169857
"1879","S01008384",586817,3241.17994793217
"1880","S01008385",584290,3375.50570764483
"1881","S01008386",591914,3617.83522279032
"1882","S01008387",588700,3407.42032066475
"1883","S01008388",589236,3303.77235332703
"1884","S01008389",592606,4100.75904750965
"1885","S01008390",595499,3862.97520107209
"1886","S01008391",598235,4265.81911796438
"1887","S01008392",599372,5393.06310723948
"1888","S01008393",598139,5542.18456314779
"1889","S01008394",597011,4551.9787078274
"1890","S01008395",597145,4990.49874556357
"1891","S01008396",594162,5277.21575772927
"1892","S01008397",581900,4500.50524617949
"1893","S01008398",581698,4928.10951742106
"1894","S01008399",583688,5614.52453992046
"1895","S01008400",583219,5950.77452174947
"1896","S01008401",582878,6253.04501739865
"1897","S01008402",565835,3648.32291241668
"1898","S01008403",574092,3720.97982097737
"1899","S01008404",575719,3982.22022630278
"1900","S01008405",578236,4591.85647932648
"1901","S01008406",578816,4890.38756932369
"1902","S01008407",583377,5441.87593546432
"1903","S01008408",577771,5228.67005281179
"1904","S01008409",574819,5169.22356567769
"1905","S01008410",582205,5916.50821984506
"1906","S01008411",565665,4630.11763650635
"1907","S01008412",567879,4427.4913975169
"1908","S01008413",569572,4402.94681636735
"1909","S01008414",576047,5018.92219767965
"1910","S01008415",572183,4952.2577264558
"1911","S01008416",569265,5046.95932394929
"1912","S01008417",349331,699.105233845096
"1913","S01008418",351701,709.544519705651
"1914","S01008419",362421,922.393619264402
"1915","S01008420",357019,867.968012756425
"1916","S01008421",356700,890.527648655487
"1917","S01008422",358194,913.37562652823
"1918","S01008423",359560,890.366222848946
"1919","S01008424",372637,1563.0932043588
"1920","S01008425",372727,3493.26284965246
"1921","S01008426",371843,2807.9007951753
"1922","S01008427",374159,2193.47710351846
"1923","S01008428",369790,2028.63017825658
"1924","S01008429",373039,3324.00487409318
"1925","S01008430",373493,3084.62994073807
"1926","S01008431",376269,4571.93088808024
"1927","S01008432",368392,4349.4864798083
"1928","S01008433",368648,9082.19628570483
"1929","S01008434",368388,8140.03247353902
"1930","S01008435",368758,7384.2201728884
"1931","S01008436",368083,5477.11631079358
"1932","S01008437",367457,4933.43413520499
"1933","S01008438",358353,2620.42508932426
"1934","S01008439",358759,3483.0631414276
"1935","S01008440",357003,3691.172495384
"1936","S01008441",363482,4404.63229619307
"1937","S01008442",359696,4791.90842980347
"1938","S01008443",363945,5839.21919536642
"1939","S01008444",350945,5335.42273567868
"1940","S01008445",351415,6210.13429407422
"1941","S01008446",351747,4948.01117681752
"1942","S01008447",359474,6487.15948961099
"1943","S01008448",359697,8520.03425673634
"1944","S01008449",365034,7311.524501442
"1945","S01008450",365196,8017.62305724334
"1946","S01008451",369290,8866.75311552703
"1947","S01008452",368622,8771.74881075845
"1948","S01008453",369250,9475.05832335584
"1949","S01008454",370627,12672.0823824242
"1950","S01008455",375930,16618.1859270993
"1951","S01008456",375742,16617.0420019322
"1952","S01008457",376221,16316.2825791796
"1953","S01008458",372224,14027.4451052294
"1954","S01008459",371837,11892.8947841654
"1955","S01008460",372503,12030.1941134207
"1956","S01008461",368109,10838.0695514622
"1957","S01008462",368071,10156.4425955622
"1958","S01008463",367895,11395.7989551457
"1959","S01008464",364398,11990.0449828249
"1960","S01008465",368622,12761.6077510769
"1961","S01008466",372013,13908.6768352842
"1962","S01008467",372306,14297.7294725837
"1963","S01008468",377190,13788.3419361762
"1964","S01008469",368272,12801.596484659
"1965","S01008470",373756,13538.8512483698
"1966","S01008471",373298,13265.6624617608
"1967","S01008472",369687,12703.2569748647
"1968","S01008473",368887,12093.4225030431
"1969","S01008474",369863,11700.7002235199
"1970","S01008475",364037,11621.4015641132
"1971","S01008476",368507,11434.8835703222
"1972","S01008477",359115,11890.4539766295
"1973","S01008478",359228,13102.9031838759
"1974","S01008479",359125,11995.162320282
"1975","S01008480",364299,11728.2942738725
"1976","S01008481",363949,11925.8980097236
"1977","S01008482",363745,11071.0973414866
"1978","S01008483",362917,10151.0899221271
"1979","S01008484",362339,10119.2130565032
"1980","S01008485",357693,10378.8670254469
"1981","S01008486",358927,11885.2242826656
"1982","S01008487",358547,12015.1204521485
"1983","S01008488",357831,12503.9847449991
"1984","S01008489",358998,14334.3547399674
"1985","S01008490",358266,14350.6388929111
"1986","S01008491",357890,15034.5435076398
"1987","S01008492",358056,16757.0562911182
"1988","S01008493",358777,15432.0261892664
"1989","S01008494",358596,16431.0776483494
"1990","S01008495",358037,18659.5488698536
"1991","S01008496",357507,18605.4833895969
"1992","S01008497",356728,19412.8329126767
"1993","S01008498",356644,21405.2897045215
"1994","S01008499",356301,27060.6474532648
"1995","S01008500",356731,26809.8940864933
"1996","S01008501",356770,29527.6900569891
"1997","S01008502",357002,18075.7600536268
"1998","S01008503",356653,18349.0486575841
"1999","S01008504",356687,16121.5982242294
"2000","S01008505",356489,18179.0903486991
"2001","S01008506",355877,18183.3675346482
"2002","S01008507",355725,20931.120201284
"2003","S01008508",355511,14039.2188223627
"2004","S01008509",353784,11998.424964483
"2005","S01008510",356280,10863.1987978434
"2006","S01008511",353144,10191.020787204
"2007","S01008512",353326,9366.03115581873
"2008","S01008513",352435,7725.9796083676
"2009","S01008514",349169,11250.2625570063
"2010","S01008515",349280,11895.7225856647
"2011","S01008516",350255,13462.1627376413
"2012","S01008517",346865,14201.1104800479
"2013","S01008518",346425,11729.9184996702
"2014","S01008519",349153,10377.806194229
"2015","S01008520",346048,8140.84580437368
"2016","S01008521",348632,7680.99707587967
"2017","S01008522",349959,8569.42371099631
"2018","S01008523",350795,8017.83896315916
"2019","S01008524",348608,6502.18650370648
"2020","S01008525",350477,6502.96787859477
"2021","S01008526",351172,7004.72928610181
"2022","S01008527",350841,6160.38225364182
"2023","S01008528",350695,5627.39826995025
"2024","S01008529",349242,5026.87199441199
"2025","S01008530",349031,5400.34700568255
"2026","S01008531",348951,6026.48021777448
"2027","S01008532",348417,4704.02058761536
"2028","S01008533",348853,4413.09265560022
"2029","S01008534",349192,3922.75253423345
"2030","S01008535",347898,3709.7745485285
"2031","S01008536",345510,4256.64481444164
"2032","S01008537",344895,3433.50384793004
"2033","S01008538",344925,3758.66913978565
"2034","S01008539",345681,5164.73329731824
"2035","S01008540",345924,5842.02634252694
"2036","S01008541",345043,4995.65751513592
"2037","S01008542",344900,4513.73609290211
"2038","S01008543",345828,4553.17209938362
"2039","S01008544",344598,3561.55263242779
"2040","S01008545",344522,3278.45538678801
"2041","S01008546",343442,2827.21884123443
"2042","S01008547",344433,3558.76040582646
"2043","S01008548",343961,3530.62477741758
"2044","S01008549",340687,3547.48735070532
"2045","S01008550",346510,4468.04429125085
"2046","S01008551",346464,4326.44289955462
"2047","S01008552",343948,3739.90610916603
