"","zone","accessA","accessB"
"6425","E01032550",223672,5638.61045087123
"6426","E01032551",213913,7387.29142354252
"6427","E01010568",466913,4600.05190898103
"6428","E01010569",398142,6258.00102832495
"6429","E01027922",84000,1063.73317023295
"6430","E01027923",110516,303.697497477739
"6431","E01027920",120160,937.90576245079
"6432","E01027921",91092,1287.82494654034
"6433","E01032487",529620,2193.57193424265
"6434","E01032489",702981,8326.77836981207
"6435","E01032488",537835,2401.42023109056
"6436","E01011916",519864,15342.7103627075
"6437","E01011917",433586,6120.10351941873
"6438","E01011914",520095,8417.84864716517
"6439","E01011915",521583,10782.4737413989
"6440","E01011912",526697,14520.9048704617
"6441","E01011913",525450,13651.0203752961
"6442","E01011910",518902,9692.76416371261
"6443","E01011911",517010,6918.24758299034
"6444","E01011918",526113,5138.60148942927
"6445","E01011919",536695,9913.95421193392
"6446","E01007926",326471,1399.61437191127
"6447","E01007927",365567,4226.04826566275
"6448","E01007924",329868,1641.25996303938
"6449","E01007925",326773,1349.9568537062
"6450","E01007922",344840,2233.45708511476
"6451","E01007923",331508,1779.19170906391
"6452","E01007920",338969,2041.29299546592
"6453","E01007921",329349,1581.76074959926
"6454","E01007928",368316,6070.58376220934
"6455","E01007929",381804,7403.47648637404
"6456","E01011876",530529,3134.66901580551
"6457","E01011877",541431,3756.73606342393
"6458","E01011874",484098,3155.62046060314
"6459","E01027816",37819,446.386154551109
"6460","E01027897",45964,381.970381721332
"6461","E01011875",519247,1779.21816820492
"6462","E01027817",37692,1615.60318912576
"6463","E01027896",42653,375.090831510019
"6464","E01011872",219791,1391.71615906637
"6465","E01027814",37832,231.169424700737
"6466","E01027895",48379,504.252924857346
"6467","E01027815",39697,136.655516890211
"6468","E01027894",48668,511.977884223029
"6469","E01027812",36902,8600.52847672142
"6470","E01027893",80181,398.400312693217
"6471","E01011871",233119,2158.71150831079
"6472","E01027813",18139,84.1328645841162
"6473","E01027892",126639,906.261178716421
"6474","E01027810",36902,7811.63804954251
"6475","E01027891",123314,454.851528007215
"6476","E01027811",37318,7413.36683480607
"6477","E01027890",82983,800.805781962643
"6478","E01011878",536848,3089.38850706956
"6479","E01011879",488960,2991.9386616405
"6480","E01027818",37500,1456.57666599464
"6481","E01027899",113694,339.726629625364
"6482","E01027819",37692,1549.4208624559
"6483","E01027898",122971,631.893928584024
"6484","E01012766",188588,7817.64941573691
"6485","E01012767",188643,10113.9756343953
"6486","E01012764",188235,5714.80776885669
"6487","E01012765",188292,6745.33938620069
"6488","E01012762",193423,12256.7303302233
"6489","E01012763",191327,15004.0985181697
"6490","E01012760",191498,13128.2161945435
"6491","E01012761",189774,14382.9228659311
"6492","E01012768",188099,4357.5334412145
"6493","E01012769",188295,4896.76543121096
"6494","E01007816",364921,4343.56588174848
"6495","E01007897",407933,2892.85365449356
"6496","E01007817",370899,3225.48500118524
"6497","E01007896",417546,3328.81530009607
"6498","E01007814",408665,2992.62879716035
"6499","E01007895",413519,3383.89243957189
"6500","E01007815",338058,1273.19239728606
"6501","E01007894",415565,3495.03813673582
"6502","E01007812",406790,2549.76580020913
"6503","E01007893",404666,2582.98209773152
"6504","E01010706",271906,1646.64279909103
"6505","E01010787",415046,7125.20776700983
"6506","E01007813",408580,3866.37485945412
"6507","E01007892",397255,2278.54173452826
"6508","E01010707",232515,2967.236097131
"6509","E01010786",392769,5384.66040744905
"6510","E01007810",321850,1221.15759667805
"6511","E01007891",421737,3204.94000898433
"6512","E01010704",259605,4618.4701137364
"6513","E01010785",394624,6591.23114474636
"6514","E01007811",408366,3588.69842937173
"6515","E01007890",409918,3704.87978948742
"6516","E01010705",265124,4086.68148636643
"6517","E01010784",387523,6049.21274519539
"6518","E01010702",220356,6806.26047200818
"6519","E01010783",559801,6932.354168842
"6520","E01010703",237771,4601.51329660296
"6521","E01010782",497581,7644.49153708919
"6522","E01010700",232091,6899.65785770048
"6523","E01010781",545488,5998.62198037311
"6524","E01010701",225912,7060.65312933953
"6525","E01007818",383653,3315.72923036454
"6526","E01007899",395330,2132.31224939838
"6527","E01007819",379451,3318.85282497012
"6528","E01007898",397714,2950.9801697505
"6529","E01010708",229594,4205.93324914349
"6530","E01010789",460410,7895.8897556554
"6531","E01010709",253496,2419.65840179964
"6532","E01010788",419414,7867.18211459254
"6533","E01010666",556111,10506.6170628531
"6534","E01010667",545493,9230.19985238313
"6535","E01010664",498341,6736.89754906229
"6536","E01010665",530673,7666.37937121435
"6537","E01010662",486830,7061.58738068253
"6538","E01010663",536063,9787.03459978997
"6539","E01010668",541719,7294.84905098488
"6540","E01010669",399019,4618.96116539321
"6541","E01033110",193818,10306.211286253
"6542","E01011126",657166,4604.54459389945
"6543","E01011127",656734,6485.50237999581
"6544","E01011124",596593,5448.677432446
"6545","E01011125",632595,5819.34322663039
"6546","E01011122",592460,4451.5382109099
"6547","E01011123",638207,7388.44503475634
"6548","E01011120",229393,970.168168554065
"6549","E01011121",606970,4845.49656889713
"6550","E01011128",675461,8733.53695573589
"6551","E01011129",646807,7053.2647865592
"6552","E01013116",189220,2629.43271432241
"6553","E01013197",76772,6845.54641039762
"6554","E01013117",189417,3386.79280302491
"6555","E01013196",77283,6533.84076841379
"6556","E01013114",186147,1898.55796381017
"6557","E01013195",74737,5647.61564370145
"6558","E01013115",187737,3905.170066324
"6559","E01013194",75470,2256.87987611241
"6560","E01013112",189561,3447.54303202037
"6561","E01013193",75209,2554.70237577478
"6562","E01013113",189293,3173.89063145893
"6563","E01013192",77423,3298.41343214227
"6564","E01013110",189285,3353.14103442363
"6565","E01013191",74718,3648.95475775197
"6566","E01013111",189760,3663.11370149937
"6567","E01013190",77468,4554.16786749823
"6568","E01013118",187902,2505.18897922787
"6569","E01013199",74706,4638.82557608892
"6570","E01013119",17053,102.120045352081
"6571","E01013198",74708,4833.28300590056
"6572","E01033070",114661,20070.6131154692
"6573","E01013076",44923,307.682709034488
"6574","E01013077",59248,590.476721221244
"6575","E01013074",46500,1296.80366241108
"6576","E01013075",74082,332.209046194043
"6577","E01013072",50868,332.484920516667
"6578","E01013073",56923,553.955811157186
"6579","E01013070",172742,4615.42539341722
"6580","E01013071",173908,5498.8602769955
"6581","E01013078",19005,110.848565486814
"6582","E01013079",6858,371.708145542596
"6583","E01011016",690991,7921.57188632035
"6584","E01011097",327749,7900.32611948724
"6585","E01011017",721370,8002.41662235281
"6586","E01011096",325381,10627.9418400392
"6587","E01011014",697066,6636.30348637333
"6588","E01011095",334698,4615.16754817178
"6589","E01011015",725973,7813.37340016966
"6590","E01011094",338525,7203.65656544175
"6591","E01011012",323145,4763.02820344379
"6592","E01011093",346718,7958.07968295616
"6593","E01011013",687504,3992.99961315375
"6594","E01011092",371265,2971.36245210769
"6595","E01011091",403781,3262.23580920483
"6596","E01011011",289114,4838.38257677191
"6597","E01011090",338201,5393.42875215986
"6598","E01011018",704075,8178.48308891604
"6599","E01011099",326297,5851.82853601813
"6600","E01011019",681401,8243.70017972352
"6601","E01011098",313367,11196.2882608474
"6602","E01011376",555582,2666.93006516693
"6603","E01011377",554178,3118.28084991967
"6604","E01011374",648507,22381.485783528
"6605","E01011375",666286,18685.9047843077
"6606","E01011372",659264,20655.3359058008
"6607","E01011373",665440,22405.225052417
"6608","E01011370",676466,19159.4659959418
"6609","E01011371",655875,26001.9204174331
"6610","E01011378",549552,3063.27442922162
"6611","E01013326",62363,367.070759995602
"6612","E01011379",552187,3674.20358736376
"6613","E01013327",64240,637.061242584949
"6614","E01013324",64124,601.257457423413
"6615","E01013325",59851,257.710245315271
"6616","E01013322",59585,346.776941954867
"6617","E01013323",58419,323.754101793561
"6618","E01013320",64698,4540.22496889063
"6619","E01013321",64644,6542.67080508955
"6620","E01013328",63979,542.3329717091
"6621","E01013329",59662,228.526211184908
"6622","E01007396",382043,2075.62556003496
"6623","E01007395",367703,2030.53869907066
"6624","E01007394",382858,1627.70485609781
"6625","E01007393",380208,1938.37409420119
"6626","E01007392",361775,2015.72390029757
"6627","E01007391",381125,2059.41583336551
"6628","E01007390",381260,2012.10149592051
"6629","E01007318",228726,5309.79044570098
"6630","E01007399",364238,1469.98436474098
"6631","E01007319",236283,2669.15027569937
"6632","E01007398",338552,1383.28541180939
"6633","E01033297",63739,2500.90256039928
"6634","E01033296",63807,2883.64855353507
"6635","E01011226",264517,6232.68169078507
"6636","E01011227",260253,6221.3205380641
"6637","E01011224",268693,9292.20477175462
"6638","E01011225",277992,9681.02874531084
"6639","E01011222",244532,4305.17553369
"6640","E01011223",279853,7126.61531278049
"6641","E01011220",551326,3370.67437154701
"6642","E01011221",538396,3438.97467320927
"6643","E01011228",248223,4710.06999875055
"6644","E01011229",297286,15139.8315345562
"6645","E01013216",76000,971.057710629317
"6646","E01013297",65826,6109.8974907727
"6647","E01013217",76023,1092.53606657225
"6648","E01013296",64054,7696.78875000321
"6649","E01013214",76210,753.777795733533
"6650","E01013295",63542,4753.00535714948
"6651","E01013215",75665,1353.88268026029
"6652","E01013294",93128,232.012825437697
"6653","E01013212",79400,5436.50505051099
"6654","E01013293",72509,373.325036695074
"6655","E01013213",75906,1462.05073458106
"6656","E01013292",84359,557.784836812924
"6657","E01013210",77599,4466.51251174821
"6658","E01013291",81628,514.875336679699
"6659","E01013211",79036,6361.89118791332
"6660","E01013290",73571,276.351253014317
"6661","E01013218",79636,8347.63719587679
"6662","E01013299",64293,6457.19154832993
"6663","E01013219",78941,9131.65795775428
"6664","E01013298",63808,7297.99634286874
"6665","E01011516",479116,7477.64741696202
"6666","E01011597",663549,8143.91302615386
"6667","E01011517",464046,7040.15968171708
"6668","E01011596",639325,7343.67322699045
"6669","E01011514",489931,6348.87875013416
"6670","E01011595",654798,7616.96946720857
"6671","E01011515",499270,7229.97132980195
"6672","E01011594",633504,7085.98898026912
"6673","E01011512",468369,6117.63426411033
"6674","E01011593",625500,6016.86105308636
"6675","E01011513",543345,6400.22773715715
"6676","E01011592",627253,6229.03565126323
"6677","E01011510",494893,5599.23424808011
"6678","E01011591",612529,4858.85768278539
"6679","E01011511",458219,6023.75166707416
"6680","E01011590",604784,4132.48661092811
"6681","E01011518",703799,10074.0390570913
"6682","E01011599",665715,7485.56971361038
"6683","E01011519",712071,3969.44858677589
"6684","E01011598",640130,7583.57105575374
"6685","E01007526",146999,6388.89621902986
"6686","E01007527",153686,6511.95581627404
"6687","E01007524",142222,3556.6847840371
"6688","E01007525",139269,3356.15819975719
"6689","E01007522",138989,3151.21702713412
"6690","E01007523",141917,2910.59351586131
"6691","E01007520",145709,4633.5815797221
"6692","E01007521",145593,4299.43893404159
"6693","E01007528",140107,3504.49666085798
"6694","E01010946",435359,4065.34018708798
"6695","E01010947",451088,4525.72873390239
"6696","E01010944",383518,5857.0342283569
"6697","E01010945",428941,4137.71802636273
"6698","E01010942",386757,4784.08699196445
"6699","E01010943",389416,6379.42992702206
"6700","E01010940",393620,5202.43535009674
"6701","E01010941",377971,3677.98387218285
"6702","E01010948",415820,3627.00240106469
"6703","E01010949",466912,5105.76670925325
"6704","E01012936",17349,3065.48212662065
"6705","E01012937",16319,296.133603109249
"6706","E01012934",18985,2515.63953834638
"6707","E01012935",18159,2618.19664088148
"6708","E01012932",19168,3244.84017939928
"6709","E01012933",17926,205.666384536096
"6710","E01012930",18409,3047.73313191499
"6711","E01012931",18882,3351.08399556232
"6712","E01012938",18552,1715.80600000963
"6713","E01012939",18154,1231.86786704757
"6714","E01011476",604526,6282.00224660772
"6715","E01011477",627308,11135.3440077639
"6716","E01011474",609746,9349.11224188654
"6717","E01011475",615000,7259.58668550725
"6718","E01011472",625396,12267.7608014879
"6719","E01011473",627574,9983.52880175736
"6720","E01011470",608647,13457.5932083341
"6721","E01011471",640079,14182.77529146
"6722","E01011478",637038,16617.1542286692
"6723","E01011479",633563,17289.7947635816
"6724","E01013426",119325,1603.86834941607
"6725","E01013427",119441,2038.3194505163
"6726","E01013424",125615,819.754449935593
"6727","E01013425",124139,996.629379969001
"6728","E01013422",120694,3122.36913235429
"6729","E01013423",123375,1170.45013286702
"6730","E01013420",113218,4167.75874544693
"6731","E01013421",127379,508.095243880625
"6732","E01013428",115945,9385.54151194902
"6733","E01013429",115325,5115.75180243564
"6734","E01007416",237563,4919.87188888898
"6735","E01007497",207758,4041.19535215259
"6736","E01007417",210383,10502.2220355463
"6737","E01007496",198936,4766.63267256055
"6738","E01007414",223265,7033.64002364708
"6739","E01007495",188363,6806.92636148408
"6740","E01007415",206928,7932.93212040201
"6741","E01007494",190409,6357.09816009144
"6742","E01007493",155345,495.857377182615
"6743","E01007413",222110,7152.17318090902
"6744","E01007492",151401,694.014513982465
"6745","E01007410",219427,8679.20158469453
"6746","E01007491",156710,758.874351542784
"6747","E01007411",228603,4038.27277184786
"6748","E01007490",157914,626.490860469127
"6749","E01007418",198931,695.989679484078
"6750","E01007499",205758,4691.20353062822
"6751","E01007419",149717,673.312717134201
"6752","E01007498",197679,5660.63425393285
"6753","E01027776",15203,192.207589031023
"6754","E01027777",9915,44.2525384791615
"6755","E01027774",18734,368.544165204667
"6756","E01027775",13461,213.314751796628
"6757","E01027772",31342,1426.62790878912
"6758","E01027773",4217,10.7429147827296
"6759","E01027770",25271,2340.39596427395
"6760","E01027771",30815,2607.3197658132
"6761","E01010836",599925,18069.2575232035
"6762","E01010837",517856,13077.1313292039
"6763","E01010834",628866,21134.2683284334
"6764","E01027778",19294,99.5983797530862
"6765","E01010835",554264,15477.2735319443
"6766","E01027779",14374,193.055968337866
"6767","E01010832",666436,12227.0012365585
"6768","E01010833",541302,15526.8971377301
"6769","E01010830",652091,16653.8594764826
"6770","E01010831",666220,13656.8250158831
"6771","E01010838",561651,13911.6703880726
"6772","E01011726",689225,6207.97472732788
"6773","E01011727",674703,6439.65468570234
"6774","E01011724",449233,4727.46146172557
"6775","E01011725",679264,8486.03268621568
"6776","E01011722",438832,3533.58990939359
"6777","E01011723",440928,3903.87393452387
"6778","E01011720",444060,4762.75534772645
"6779","E01011721",440842,4166.93252911682
"6780","E01011728",700945,3824.39989300261
"6781","E01011729",679485,12294.2380578363
"6782","E01007776",424455,3634.08693141254
"6783","E01007777",377800,2457.9122770671
"6784","E01007774",440193,2808.45245349398
"6785","E01007775",428257,3312.20792112497
"6786","E01007772",413827,2203.79021895987
"6787","E01007773",431465,2543.02834785849
"6788","E01007770",404969,7459.79179179929
"6789","E01007771",443072,2712.76651330351
"6790","E01007778",419008,2032.47581162347
"6791","E01007779",420398,1670.48935575185
"6792","E01027626",158162,475.626383230209
"6793","E01007822",351331,3681.61855614285
"6794","E01010756",437984,2623.39758801781
"6795","E01007823",371566,3932.0866797634
"6796","E01007820",349791,5185.28813292877
"6797","E01010754",406933,2259.34117539737
"6798","E01007821",351204,4747.3240606289
"6799","E01010755",516333,4677.88553433304
"6800","E01010752",433987,2566.53283470676
"6801","E01010753",406094,2356.91806644537
"6802","E01010750",648122,7454.52065310879
"6803","E01010751",596546,6850.56901162742
"6804","E01007828",389317,7696.31215016301
"6805","E01007829",389405,9111.20655553913
"6806","E01010758",401565,2334.48587692566
"6807","E01012787",187337,5105.58126821184
"6808","E01010759",419831,2588.38342548371
"6809","E01012786",187117,4082.39089009426
"6810","E01012785",187655,5156.591178357
"6811","E01012784",186985,3691.01178314066
"6812","E01012783",187097,3901.42775120197
"6813","E01012782",186717,3300.66162576062
"6814","E01012781",185029,2237.21511492398
"6815","E01012780",185183,2402.0516433678
"6816","E01012789",187150,6662.51252936834
"6817","E01012788",187612,4542.25737831877
"6818","E01010606",671309,19543.2132044992
"6819","E01010687",549607,5259.69013898871
"6820","E01010607",670401,16048.393871007
"6821","E01010686",531710,4487.40595973003
"6822","E01010604",603621,6744.00940147197
"6823","E01010685",554092,4111.26359394083
"6824","E01010605",618678,7715.29405623086
"6825","E01010684",548158,4287.52665201593
"6826","E01010602",632664,10667.5892323279
"6827","E01010683",580177,4732.26502877131
"6828","E01010603",598719,7170.94661543196
"6829","E01010682",610320,5869.90816005508
"6830","E01010600",618312,10544.8796576917
"6831","E01010681",588063,5845.2525337939
"6832","E01010601",645525,9403.77790387034
"6833","E01010680",598596,5917.28856983603
"6834","E01010608",673399,17246.9634262048
"6835","E01010689",585305,5064.36480726687
"6836","E01010609",699447,13994.0581084033
"6837","E01010688",577258,5348.43476584331
"6838","E01011176",183455,1438.86776193141
"6839","E01011177",182731,1103.31144382159
"6840","E01011174",167083,1289.53698527652
"6841","E01011175",184156,1220.11108471607
"6842","E01011172",207196,2107.09977628669
"6843","E01011173",207419,1858.60616189217
"6844","E01011170",201830,1932.86561317771
"6845","E01011171",221142,2332.04907510172
"6846","E01011178",173786,1316.82012167526
"6847","E01011179",129425,908.19600352088
"6848","E01013126",84855,521.720542854988
"6849","E01013127",32012,126.176666506639
"6850","E01013124",20703,896.501739614437
"6851","E01013125",11405,66.0981054508752
"6852","E01013122",20071,74.3864028901687
"6853","E01013123",19231,856.166291764007
"6854","E01013120",19349,840.659253949874
"6855","E01013121",20728,753.521920586542
"6856","E01013128",74951,4831.53397168869
"6857","E01013129",74736,4516.17152921859
"6858","E01033016",637212,55095.8459642492
"6859","E01033015",653867,47918.9518992808
"6860","E01033013",668452,33327.5082488283
"6861","E01033010",620954,53888.3041638591
"6862","E01033011",629255,50607.7755610556
"6863","E01033018",628817,39291.922213763
"6864","E01033019",629857,42428.2461829014
"6865","E01011026",713742,8244.55524346944
"6866","E01011027",759782,5333.82855027522
"6867","E01011024",705537,6024.57282638077
"6868","E01011025",702314,7107.35927794848
"6869","E01011022",666882,7267.30427445533
"6870","E01011023",713937,6811.77516065848
"6871","E01011020",686052,8386.87498559189
"6872","E01011021",673457,6578.51943261361
"6873","E01027627",47419,53.4319216617584
"6874","E01027624",156043,802.520132618841
"6875","E01027625",151349,904.429147049191
"6876","E01027622",38037,149.839745965749
"6877","E01027623",154107,945.154426806234
"6878","E01027620",28737,1644.28146649892
"6879","E01027621",31746,1200.23558587839
"6880","E01027628",41144,57.0258348364681
"6881","E01027629",28216,1113.63863584296
"6882","E01011697",87220,1802.92030430256
"6883","E01011616",507398,6518.3791118953
"6884","E01011696",258196,512.604322334925
"6885","E01011617",528993,10693.7326588156
"6886","E01011695",565416,5228.4637629991
"6887","E01011614",663472,6234.66282610372
"6888","E01011694",599635,10667.5044634165
"6889","E01011615",552537,15609.2917732985
"6890","E01011693",577140,11599.8461127842
"6891","E01011612",658950,7214.1394984842
"6892","E01011692",587063,10790.5742928229
"6893","E01011613",678537,6490.20418594947
"6894","E01011691",564434,11192.768725986
"6895","E01011610",655161,7344.66825107298
"6896","E01011690",586708,8850.36917104667
"6897","E01011611",657796,6538.0120455589
"6898","E01011699",104516,1821.69279862604
"6899","E01011618",560268,18308.0956630783
"6900","E01011698",104912,2353.31449367581
"6901","E01007626",123915,1007.94885587024
"6902","E01007627",125123,968.205992526544
"6903","E01007624",132962,1967.50104452509
"6904","E01007625",121401,453.733211795325
"6905","E01007622",128029,2251.41936264315
"6906","E01007623",131515,2683.27796279647
"6907","E01007620",244619,1347.65611960764
"6908","E01007621",129839,2061.38645433579
"6909","E01007628",123603,986.780352720822
"6910","E01007629",123844,1140.71039371203
"6911","E01008136",356363,594.700361931849
"6912","E01008137",401710,2689.01119119426
"6913","E01008134",396920,2104.17924062869
"6914","E01008135",418258,3578.18859809165
"6915","E01008132",329117,2742.50405731714
"6916","E01008133",333178,3797.15292584458
"6917","E01008130",337167,3246.47067952211
"6918","E01008131",335164,3917.32424922956
"6919","E01008138",416191,3828.44803109491
"6920","E01008139",420613,4096.58743379759
"6921","E01027906",42572,2426.99451017584
"6922","E01027907",42490,2693.58894980199
"6923","E01027904",91676,143.256005786038
"6924","E01027905",42666,3166.75520954317
"6925","E01027902",107054,217.886945147787
"6926","E01027903",124062,403.579063896531
"6927","E01027900",49164,180.529572087034
"6928","E01027901",97590,393.044157345656
"6929","E01027908",43147,3608.91762151035
"6930","E01027909",47275,3798.64915848528
"6931","E01007906",413063,12532.7106471609
"6932","E01007987",360578,6803.56072034025
"6933","E01007907",415378,8997.59630555324
"6934","E01007986",391435,8426.99625533538
"6935","E01007904",413467,13946.2577587525
"6936","E01007985",391962,9794.21246920684
"6937","E01007905",411321,14600.4177347333
"6938","E01007984",395540,8243.78588428991
"6939","E01007902",414351,12042.5835210679
"6940","E01007983",390799,10518.8924973772
"6941","E01007903",411624,9597.83629274766
"6942","E01007982",409632,5325.85947829968
"6943","E01007900",400954,2972.04214152309
"6944","E01007981",393344,12227.9555844501
"6945","E01007901",405833,3481.00373857215
"6946","E01007980",395937,11228.4897895209
"6947","E01007908",415235,7094.5342881169
"6948","E01007989",360180,8265.99793506253
"6949","E01007909",410091,5826.52004130394
"6950","E01007988",352440,5486.78283289215
"6951","E01027866",9142,1507.6465054136
"6952","E01027867",37472,1610.90702101512
"6953","E01027864",9220,1937.95546808706
"6954","E01027865",9220,2718.10783873723
"6955","E01027862",37217,7509.68878481951
"6956","E01027863",37372,5863.95174594253
"6957","E01027860",37794,1136.00171507537
"6958","E01027861",37318,6681.06308153535
"6959","E01027868",37217,4761.8596044872
"6960","E01027869",9220,2754.40632132003
"6961","E01011857",196189,549.489287720378
"6962","E01011854",202072,969.959466299616
"6963","E01011855",204340,1439.31202259588
"6964","E01011852",168661,2720.33171199446
"6965","E01011853",172889,2981.67999714732
"6966","E01011850",173637,3513.40212715987
"6967","E01011851",191928,4833.23469204712
"6968","E01011858",217454,1525.25506558693
"6969","E01011859",237104,2866.01730116614
"6970","E01007866",360485,23453.1367386013
"6971","E01007867",361626,22580.7436126845
"6972","E01007864",368478,21651.6387829611
"6973","E01007865",350152,7186.97988087522
"6974","E01007862",360301,14586.141235864
"6975","E01007863",364053,17487.3465303853
"6976","E01007860",366657,24433.2420571957
"6977","E01007861",343075,5594.87594966395
"6978","E01007868",359903,16953.3944139642
"6979","E01007869",390047,15846.1838885738
"6980","E01010646",104489,479.546940649308
"6981","E01010647",103298,535.109715354171
"6982","E01010644",105792,3101.93664519798
"6983","E01010645",110749,3506.1929579872
"6984","E01010642",111249,1631.03432508956
"6985","E01010643",115925,2857.90485694808
"6986","E01010640",98989,2025.02191372278
"6987","E01010641",96320,1944.67916153699
"6988","E01010648",98326,467.016459816191
"6989","E01010649",645187,6975.50632609429
"6990","E01013166",68646,1733.75812333243
"6991","E01013167",68516,1375.86192621064
"6992","E01013164",76748,6884.49602466628
"6993","E01013165",76958,10253.3843074751
"6994","E01013162",76698,7940.45497933414
"6995","E01013163",74232,5394.94188499365
"6996","E01013160",74456,5900.36868211803
"6997","E01013161",76860,8321.49581305193
"6998","E01013168",74466,2126.88950853986
"6999","E01013169",68750,1578.14769861332
"7000","E01011106",391182,6590.8810722583
"7001","E01011187",144609,1838.91273221265
"7002","E01011107",327421,13759.3235261061
"7003","E01011186",150691,1692.06855107246
"7004","E01011104",426705,4858.58473343875
"7005","E01011185",144070,1231.06575784487
"7006","E01011105",405821,5491.88152254536
"7007","E01011184",140754,1541.06317141496
"7008","E01011102",425887,4760.45312441348
"7009","E01011183",117121,761.065189484074
"7010","E01011103",439606,4369.60774968477
"7011","E01011182",121501,607.344005846723
"7012","E01011100",450903,4022.80127013644
"7013","E01011181",133731,1692.63018632403
"7014","E01011101",398985,5889.09726200342
"7015","E01011180",128674,1148.4811461178
"7016","E01011108",463039,3556.19177588731
"7017","E01011189",150699,1308.65307186813
"7018","E01011109",280840,1361.20882047624
"7019","E01011188",139334,1725.80361469105
"7020","E01011066",696265,4188.01499499396
"7021","E01011067",617359,3371.72372756608
"7022","E01011064",557448,2785.50123381229
"7023","E01011065",677603,4296.76546800988
"7024","E01011062",687447,3916.00983359085
"7025","E01011063",728630,4562.81195661779
"7026","E01011060",694647,4526.17576846324
"7027","E01011061",717296,4803.51837954153
"7028","E01011068",727656,4066.67025985079
"7029","E01013056",19299,1774.47250553668
"7030","E01011069",554166,2996.68632174003
"7031","E01013057",108623,148.285146710274
"7032","E01013054",19177,1560.82955825258
"7033","E01013055",19046,1580.85869470868
"7034","E01013052",19034,1407.50472976567
"7035","E01013053",19007,1479.062550738
"7036","E01013050",9881,699.559093129629
"7037","E01013051",8906,837.118478860821
"7038","E01013058",22138,655.80404656984
"7039","E01013059",103668,283.094399071449
"7040","E01011356",519155,15245.7254084587
"7041","E01011357",550324,20015.7159296527
"7042","E01011354",551743,11558.4870461084
"7043","E01011355",547014,13152.5058534724
"7044","E01011352",519959,12439.6906260403
"7045","E01011353",496648,11871.1340050844
"7046","E01011350",525276,11156.3807889743
"7047","E01011351",502212,9741.0739823933
"7048","E01011358",535112,15891.1213395447
"7049","E01011359",503199,14715.6337684826
"7050","E01013306",117961,130.561748537746
"7051","E01013387",112150,6969.44279973165
"7052","E01013307",184765,511.748893522649
"7053","E01013386",114667,9876.5737002392
"7054","E01013304",181896,264.651459984528
"7055","E01013385",113766,7956.21663255345
"7056","E01007366",310370,3428.40540866156
"7057","E01013305",184148,567.980233108337
"7058","E01013384",112530,9633.48637507218
"7059","E01007367",316019,3656.12197825768
"7060","E01013302",63423,4353.36669908397
"7061","E01013383",113719,14952.8884490341
"7062","E01007364",307405,3223.91634545696
"7063","E01013303",184887,802.704188989838
"7064","E01013382",114876,13588.7000703596
"7065","E01007365",302333,2961.2672710441
"7066","E01013300",63731,7962.22094491113
"7067","E01013381",112365,7798.20117117806
"7068","E01007362",236845,3052.48121774276
"7069","E01013301",63198,4889.42465462252
"7070","E01013380",112916,11684.5621967517
"7071","E01007363",238581,1757.69704854777
"7072","E01007360",222404,1394.0399371821
"7073","E01007361",238785,2859.71188249906
"7074","E01013308",154924,1331.50358859011
"7075","E01013389",112215,5340.15851348203
"7076","E01013309",114000,143.926668964262
"7077","E01013388",112358,4622.16212097533
"7078","E01007368",315853,3983.58521946985
"7079","E01007369",285941,2093.35349039517
"7080","E01033266",370764,36229.6752620696
"7081","E01033267",372455,37203.9890533773
"7082","E01033264",376133,37414.6779207986
"7083","E01033265",373676,38685.2536921212
"7084","E01033262",374605,31006.4751205323
"7085","E01033263",370964,27511.5041018433
"7086","E01033260",132943,3386.46725791806
"7087","E01033261",373395,36828.5795467818
"7088","E01033268",386139,28242.9721638875
"7089","E01033269",385244,23278.8547758205
"7090","E01013266",64862,1748.66710185726
"7091","E01013267",88340,118.282121278962
"7092","E01013264",64006,2319.53168500573
"7093","E01013265",64030,1954.80417819107
"7094","E01013262",64917,2453.61115679783
"7095","E01013263",65002,3016.30179368324
"7096","E01013260",63895,2665.94923429125
"7097","E01013261",64841,2536.05704438592
"7098","E01013268",163043,121.316171887773
"7099","E01013269",61985,528.835190800696
"7100","E01011206",284496,6871.56615684651
"7101","E01011287",653046,7223.53176578367
"7102","E01011207",278749,5666.13257295571
"7103","E01011286",645192,8205.4898034285
"7104","E01011204",308418,8411.34281305144
"7105","E01011205",252556,2173.2248553021
"7106","E01011284",671272,19273.9353332016
"7107","E01011202",269852,3326.34279101978
"7108","E01011283",650349,9190.47920702787
"7109","E01011203",294719,5343.86367191139
"7110","E01011282",642369,7722.82521797686
"7111","E01011200",330120,2824.42809769096
"7112","E01011281",635131,8804.62609463076
"7113","E01011201",300879,6709.09888286237
"7114","E01011208",296387,8522.59682368068
"7115","E01011209",326963,4739.58621791898
"7116","E01011566",429711,2271.77411437428
"7117","E01011567",514459,3115.55296579175
"7118","E01011564",507024,2251.0221728779
"7119","E01011565",459040,3320.57963281149
"7120","E01027587",41698,888.417072637669
"7121","E01011562",444514,2520.09582331149
"7122","E01027586",73549,1110.2171870285
"7123","E01011563",483944,2088.09881392742
"7124","E01027585",13927,98.704195972932
"7125","E01011560",526367,4544.93180594843
"7126","E01027584",98854,1412.38809792826
"7127","E01011561",432422,1448.76487052886
"7128","E01027583",96166,1966.26253008957
"7129","E01027582",72155,3723.36100759629
