"","zone","accessA","accessB"
"1512","S01001512",378314,2690.346068382
"1513","S01001513",380842,3102.15454734902
"1514","S01001514",358056,1534.52546938223
"1515","S01001515",418085,2167.24563338065
"1516","S01001516",363539,2012.84402934003
"1517","S01001517",415692,2250.12188795395
"1518","S01001518",410997,1854.26344670406
"1519","S01001519",416143,1686.93862729972
"1520","S01001520",352825,1585.20284887288
"1521","S01001521",422749,1311.94661203199
"1522","S01001522",370330,2325.4626000872
"1523","S01001523",403552,1453.84249727142
"1524","S01001524",353889,1652.2799325857
"1525","S01001525",346980,1320.53317937911
"1526","S01001526",408698,1680.01491759969
"1527","S01001527",409308,1913.64655616181
"1528","S01001528",401620,716.992790364571
"1529","S01001529",407756,1965.06457794217
"1530","S01001530",404308,1690.88487769575
"1531","S01001531",381064,3346.97374361382
"1532","S01001532",403802,1737.69054594783
"1533","S01001533",405396,1315.17983425471
"1534","S01001534",398518,1453.62006132988
"1535","S01001535",391798,701.575622943794
"1536","S01001536",264496,595.727636639342
"1537","S01001537",271057,547.16373706276
"1538","S01001538",395924,1561.60882586063
"1539","S01001539",344432,1106.84852077175
"1540","S01001540",394522,1103.5930824683
"1541","S01001541",331352,986.189282668242
"1542","S01001542",330650,900.43645466414
"1543","S01001543",299879,643.582035129384
"1544","S01001544",320889,884.091608814711
"1545","S01001545",306132,517.973052961148
"1546","S01001546",310099,574.185759670601
"1547","S01001547",299863,528.61196358342
"1548","S01001548",312411,539.737073218003
"1549","S01001549",314463,338.309427757492
"1550","S01001550",18837,30.9153234332383
"1551","S01001551",11645,118.913130773897
"1552","S01001552",66610,144.590023724017
"1553","S01001553",14072,98.5211755120924
"1554","S01001554",41708,193.444651441897
"1555","S01001555",244800,827.299417268948
"1556","S01001556",70205,365.640193162527
"1557","S01001557",37567,202.471225498958
"1558","S01001558",73858,372.140053359287
"1559","S01001559",145346,728.333375862892
"1560","S01001560",248328,937.657180714648
"1561","S01001561",236783,1021.41488160202
"1562","S01001562",144409,1120.53526854599
"1563","S01001563",266574,1965.5153495575
"1564","S01001564",279945,2064.2151464666
"1565","S01001565",279396,2268.56411976721
"1566","S01001566",285170,2271.97958616323
"1567","S01001567",95407,970.921916828606
"1568","S01001568",255938,2682.60525880522
"1569","S01001569",141204,999.719302166588
"1570","S01001570",286741,2296.24925700455
"1571","S01001571",237020,1090.71236590752
"1572","S01001572",284722,2469.70039886134
"1573","S01001573",11048,43.027508448611
"1574","S01001574",245980,1970.48234480014
"1575","S01001575",279596,2576.35239803007
"1576","S01001576",84490,974.53331526184
"1577","S01001577",104805,1132.17221561742
"1578","S01001578",50526,655.645322616227
"1579","S01001579",238040,1239.33119201685
"1580","S01001580",248758,2321.58799402155
"1581","S01001581",285337,2563.62312718396
"1582","S01001582",232570,990.036577860086
"1583","S01001583",247549,2144.46369073926
"1584","S01001584",278187,2815.03530780379
"1585","S01001585",255442,2969.91901870137
"1586","S01001586",286407,2439.60040183423
"1587","S01001587",120898,1328.91805976085
"1588","S01001588",240177,1454.84706649191
"1589","S01001589",140704,1233.62102648587
"1590","S01001590",264531,3024.54200281585
"1591","S01001591",90895,1140.62995915151
"1592","S01001592",238248,1274.02905194756
"1593","S01001593",250913,2732.55440968816
"1594","S01001594",264355,3025.83250486058
"1595","S01001595",92707,1185.13142026568
"1596","S01001596",242930,1670.49618063422
"1597","S01001597",252306,2707.14060877597
"1598","S01001598",285032,2369.17124686701
"1599","S01001599",264933,2792.58868242294
"1600","S01001600",259237,2913.63163390129
"1601","S01001601",4030,177.431883313237
"1602","S01001602",146769,1193.08002488514
"1603","S01001603",137015,1300.22756176282
"1604","S01001604",97086,1160.91349260421
"1605","S01001605",49263,819.592781289688
"1606","S01001606",251526,2317.02503964344
"1607","S01001607",209600,888.866556770891
"1608","S01001608",17274,1611.19850314041
"1609","S01001609",16324,1213.70171443255
"1610","S01001610",16662,2127.4431358974
"1611","S01001611",18710,638.215490652768
"1612","S01001612",17699,1455.7277562849
"1613","S01001613",211264,983.147230223768
"1614","S01001614",16871,2305.09877645095
"1615","S01001615",16324,1532.69408715324
"1616","S01001616",18083,1176.73784035286
"1617","S01001617",214769,932.562402008072
"1618","S01001618",11550,231.443655539203
"1619","S01001619",204164,1119.65479598234
"1620","S01001620",192429,1243.21564451858
"1621","S01001621",169379,1168.66584527342
"1622","S01001622",16385,1819.43760330502
"1623","S01001623",17134,1677.86629579401
"1624","S01001624",16923,1966.7156019293
"1625","S01001625",203925,1141.11152199601
"1626","S01001626",16385,1617.07247548708
"1627","S01001627",172288,1205.90152825112
"1628","S01001628",151485,1122.04106500988
"1629","S01001629",191501,1191.87915969386
"1630","S01001630",199375,1101.83606564666
"1631","S01001631",138862,961.051652644522
"1632","S01001632",113744,959.559524064985
"1633","S01001633",43023,304.118850479754
"1634","S01001634",109100,912.160634765386
"1635","S01001635",78603,715.827118446395
"1636","S01001636",73173,643.728488387976
"1637","S01001637",50887,436.051466405273
"1638","S01001638",114520,897.190225552125
"1639","S01001639",93659,791.089257715078
"1640","S01001640",42699,295.19561218949
"1641","S01001641",9087,266.060930647019
"1642","S01001642",36002,248.336147890004
"1643","S01001643",11548,215.929411645791
"1644","S01001644",5562,656.554638278481
"1645","S01001645",5826,855.453033308146
"1646","S01001646",16396,152.729575237018
"1647","S01001647",5545,759.807173841771
"1648","S01001648",6168,714.5356809353
"1649","S01001649",6064,796.542647292387
"1650","S01001650",6119,690.854107302167
"1651","S01001651",6026,830.05471229419
"1652","S01001652",11601,169.811797914051
"1653","S01001653",5926,841.650784743097
"1654","S01001654",21373,133.25028835722
"1655","S01001655",21697,135.165648099782
"1656","S01001656",15162,310.149377716762
"1657","S01001657",11033,49.1970859485252
"1658","S01001658",10540,512.213771042647
"1659","S01001659",14378,313.918222164361
"1660","S01001660",15091,293.224823078199
"1661","S01001661",11439,206.658907611638
"1662","S01001662",10727,730.117440048447
"1663","S01001663",10615,940.984699085248
"1664","S01001664",10437,463.356088622818
"1665","S01001665",9945,618.191590624316
"1666","S01001666",10534,663.480940911721
"1667","S01001667",10258,800.959822566525
"1668","S01001668",9587,613.032017299564
"1669","S01001669",10508,906.488586642209
"1670","S01001670",387593,624.959207536703
"1671","S01001671",435752,820.41411770819
"1672","S01001672",330874,479.002002717738
"1673","S01001673",353907,492.267513584294
"1674","S01001674",373825,601.55928156054
"1675","S01001675",375630,590.691925085127
"1676","S01001676",401318,786.932292845443
"1677","S01001677",429639,722.288653151171
"1678","S01001678",344194,546.436165417919
"1679","S01001679",416178,1133.6984348877
"1680","S01001680",423335,1284.22826604298
"1681","S01001681",420512,1485.1390454809
"1682","S01001682",319075,441.372019798122
"1683","S01001683",426913,1355.54986203133
"1684","S01001684",121104,104.310870163385
"1685","S01001685",422383,1594.26260099713
"1686","S01001686",428643,1667.092692111
"1687","S01001687",435565,1560.53363182576
"1688","S01001688",438315,1482.9249363391
"1689","S01001689",450913,1730.82120545221
"1690","S01001690",428108,1630.94590153528
"1691","S01001691",430520,1761.32234025116
"1692","S01001692",427250,1766.60386237124
"1693","S01001693",426446,1313.64833182158
"1694","S01001694",474901,1877.87309652969
"1695","S01001695",449281,1700.62135002342
"1696","S01001696",443661,1753.51719095236
"1697","S01001697",435232,2026.79032916107
"1698","S01001698",474236,1718.51613822036
"1699","S01001699",434989,1722.0564847082
"1700","S01001700",441444,1873.73303566332
"1701","S01001701",472189,1966.54653812676
"1702","S01001702",448293,1996.94559621548
"1703","S01001703",440527,1868.7037413053
"1704","S01001704",450788,1939.12126222379
"1705","S01001705",438734,1629.22688213669
"1706","S01001706",465488,2084.47480998771
"1707","S01001707",478237,2188.34539786636
"1708","S01001708",444551,2025.5508903796
"1709","S01001709",442696,1814.60432982976
"1710","S01001710",475139,1909.03001521009
"1711","S01001711",463457,2225.51270141078
"1712","S01001712",360192,669.900575053833
"1713","S01001713",446722,1974.17965698805
"1714","S01001714",474790,2308.86644592935
"1715","S01001715",445624,1927.47772798839
"1716","S01001716",367476,689.236904091651
"1717","S01001717",464688,2308.14753746225
"1718","S01001718",481403,2527.05046058243
"1719","S01001719",470838,2556.13912482931
"1720","S01001720",435709,1490.1664159387
"1721","S01001721",458240,2121.38726396674
"1722","S01001722",479983,2679.06749650356
"1723","S01001723",462229,2226.37205816851
"1724","S01001724",376502,810.517267820027
"1725","S01001725",390607,933.953338830687
"1726","S01001726",473059,2695.95691668969
"1727","S01001727",482012,2919.4274189742
"1728","S01001728",473757,2917.58547837776
"1729","S01001729",487047,2825.9249808908
"1730","S01001730",476077,2994.14609585123
"1731","S01001731",485714,2972.78559225886
"1732","S01001732",437227,1876.90158037528
"1733","S01001733",400434,973.033604355443
"1734","S01001734",475503,2951.8223923794
"1735","S01001735",487018,3220.95268781793
"1736","S01001736",473996,3001.27601030095
"1737","S01001737",488682,2998.99187155449
"1738","S01001738",477032,3260.28048513994
"1739","S01001739",491821,2883.36106262716
"1740","S01001740",368404,677.436892048735
"1741","S01001741",447426,1949.3510061109
"1742","S01001742",443836,1913.7377675858
"1743","S01001743",443432,1828.32239470206
"1744","S01001744",440001,1988.50399284732
"1745","S01001745",494707,3188.80916658053
"1746","S01001746",482258,3577.63429559218
"1747","S01001747",448937,2215.1397959114
"1748","S01001748",496103,3369.16022362338
"1749","S01001749",429295,2318.10935540513
"1750","S01001750",443373,2453.80030968525
"1751","S01001751",424747,2068.73683126126
"1752","S01001752",484270,3947.53457348897
"1753","S01001753",452710,2247.20864541297
"1754","S01001754",484458,4066.96362241335
"1755","S01001755",475589,3475.62928226837
"1756","S01001756",493149,3792.23537160619
"1757","S01001757",422717,1906.26974552962
"1758","S01001758",497821,3663.70188249505
"1759","S01001759",430075,2569.02929207596
"1760","S01001760",452123,2458.34822129947
"1761","S01001761",443637,2673.25184543063
"1762","S01001762",484526,4210.83464805595
"1763","S01001763",494284,3944.12085821184
"1764","S01001764",499657,4338.71415353827
"1765","S01001765",449774,2786.58600841793
"1766","S01001766",482578,4284.10083841421
"1767","S01001767",488182,4334.67937974199
"1768","S01001768",474965,3677.50272535588
"1769","S01001769",500123,4536.81445952091
"1770","S01001770",434888,2834.11520008964
"1771","S01001771",479463,4114.74292717819
"1772","S01001772",488502,4680.90976152918
"1773","S01001773",476958,4091.77319300815
"1774","S01001774",483816,4491.40949628745
"1775","S01001775",498276,4828.14976288091
"1776","S01001776",434037,2717.53558903599
"1777","S01001777",498183,4571.23811315094
"1778","S01001778",452134,2983.06833056706
"1779","S01001779",490551,4945.17167577771
"1780","S01001780",481342,4356.02014702377
"1781","S01001781",499488,5192.77135060517
"1782","S01001782",501895,5372.99678881896
"1783","S01001783",454626,2883.88489574887
"1784","S01001784",491410,5251.62140951058
"1785","S01001785",432818,2461.57075603096
"1786","S01001786",438078,2787.46717466278
"1787","S01001787",439353,2631.89217346666
"1788","S01001788",434737,2451.96000755615
"1789","S01001789",456048,2846.84670482289
"1790","S01001790",301260,532.312986835867
"1791","S01001791",301699,595.406834403489
"1792","S01001792",306412,730.636267189718
"1793","S01001793",312440,839.679939573307
"1794","S01001794",309130,783.871718736866
"1795","S01001795",316092,4106.77910420992
"1796","S01001796",320885,1435.72290487062
"1797","S01001797",320048,1876.35251397109
"1798","S01001798",297475,2445.46113877933
"1799","S01001799",295546,2740.78271631028
"1800","S01001800",319468,1968.13575443986
"1801","S01001801",303607,530.094126602577
"1802","S01001802",295370,2726.3255094391
"1803","S01001803",295346,2796.24144479667
"1804","S01001804",296237,2560.55997281364
"1805","S01001805",321229,2638.35638991293
"1806","S01001806",323823,3012.025467112
"1807","S01001807",322994,3023.44852138172
"1808","S01001808",295725,3078.20674205118
"1809","S01001809",295686,3075.08364861831
"1810","S01001810",295586,3028.6175625149
"1811","S01001811",298323,2898.92298025751
"1812","S01001812",297367,3056.31100028061
"1813","S01001813",298857,3058.13543055641
"1814","S01001814",303073,3034.37085375626
"1815","S01001815",324235,4036.75119943403
"1816","S01001816",310139,2967.62533898056
"1817","S01001817",295445,3117.57056757724
"1818","S01001818",298409,3553.00967922287
"1819","S01001819",309367,3389.11217508587
"1820","S01001820",295976,3696.60236676807
"1821","S01001821",302743,3595.62666283331
"1822","S01001822",297666,3493.77796831399
"1823","S01001823",295813,3985.89076830973
"1824","S01001824",302259,3757.45183251422
"1825","S01001825",297540,3648.59703705587
"1826","S01001826",295408,3113.36206800537
"1827","S01001827",295493,2893.42793668146
"1828","S01001828",297709,3287.76092995905
"1829","S01001829",315989,4708.0218469532
"1830","S01001830",298696,3935.48996804273
"1831","S01001831",303208,4035.14486244998
"1832","S01001832",295713,3640.36014272128
"1833","S01001833",310683,4187.44009482991
"1834","S01001834",296232,2535.1989487964
"1835","S01001835",303951,4128.65465861292
"1836","S01001836",316021,5161.16476607201
"1837","S01001837",299069,4421.36697307483
"1838","S01001838",295445,3577.21026814195
"1839","S01001839",296055,4071.62859895766
"1840","S01001840",317188,4035.91923722052
"1841","S01001841",303368,4451.85924907938
"1842","S01001842",295926,3983.40525558793
"1843","S01001843",302818,4489.16856723433
"1844","S01001844",328082,6340.47121148519
"1845","S01001845",298504,3888.42533330487
"1846","S01001846",298790,4402.37625734541
"1847","S01001847",296237,2858.41042084359
"1848","S01001848",302809,5052.33727674884
"1849","S01001849",311052,5140.98779564852
"1850","S01001850",303780,5034.77618937229
"1851","S01001851",295401,3868.77007399856
"1852","S01001852",318308,6250.7470620266
"1853","S01001853",299378,4987.56766475485
"1854","S01001854",304725,5350.46861695569
"1855","S01001855",296032,4611.04958337869
"1856","S01001856",303426,5304.470634307
"1857","S01001857",296180,3513.6724859275
"1858","S01001858",296050,4767.41293809729
"1859","S01001859",296211,2827.50012239674
"1860","S01001860",304821,4055.55356099718
"1861","S01001861",302634,5538.75084039902
"1862","S01001862",317874,7179.32536433731
"1863","S01001863",319919,8547.42685396869
"1864","S01001864",315106,6515.42996377613
"1865","S01001865",319364,7586.39215400844
"1866","S01001866",310310,5676.61035915298
"1867","S01001867",296262,3320.13101955489
"1868","S01001868",298008,5303.17429477223
"1869","S01001869",296001,4673.34221350314
"1870","S01001870",296120,3798.3324620467
"1871","S01001871",303875,6144.57188418959
"1872","S01001872",295712,4216.90199365404
"1873","S01001873",298087,5347.74241636054
"1874","S01001874",318293,7731.15923144701
"1875","S01001875",302716,6690.21042941272
"1876","S01001876",296307,5564.82964618233
"1877","S01001877",321262,11183.8779962882
"1878","S01001878",299645,7249.28330208661
"1879","S01001879",296122,3963.3146598193
"1880","S01001880",322646,10723.3665652058
"1881","S01001881",313007,7540.38738828055
"1882","S01001882",296202,3789.19938984223
"1883","S01001883",303087,7970.17569414736
"1884","S01001884",296191,6228.56248729807
"1885","S01001885",305554,7058.3574272812
"1886","S01001886",318854,9020.21168508935
"1887","S01001887",326308,864.283125333008
"1888","S01001888",305590,8801.09730365603
"1889","S01001889",298238,6742.13635318214
"1890","S01001890",322515,12458.952502606
"1891","S01001891",296092,6015.03598391731
"1892","S01001892",323440,14302.6723938031
"1893","S01001893",323547,15492.1906958167
"1894","S01001894",322589,10822.0510745371
"1895","S01001895",296057,5568.48184517324
"1896","S01001896",303042,9313.15279864952
"1897","S01001897",318718,9671.02909326014
"1898","S01001898",323254,14134.0831534884
"1899","S01001899",322966,12790.0570846737
"1900","S01001900",315435,9080.2836077181
"1901","S01001901",303426,10471.5282631592
"1902","S01001902",300261,10701.2666887059
"1903","S01001903",296032,5672.75679330835
"1904","S01001904",315954,8970.78971200723
"1905","S01001905",300001,10744.4415232771
"1906","S01001906",296126,4366.17691836576
"1907","S01001907",296092,6384.06687591279
"1908","S01001908",298427,9861.81312565988
"1909","S01001909",319491,10192.8954439218
"1910","S01001910",324808,12483.9347124632
"1911","S01001911",303119,10620.4813696563
"1912","S01001912",319703,11448.7302771514
"1913","S01001913",310114,9216.86654590566
"1914","S01001914",300297,12453.6309956068
"1915","S01001915",309209,9583.4564679006
"1916","S01001916",300509,12604.6374417265
"1917","S01001917",299667,12230.9792892595
"1918","S01001918",303788,12075.5944542791
"1919","S01001919",316432,10475.797285702
"1920","S01001920",300916,11315.6326808668
"1921","S01001921",315705,9677.57178550302
"1922","S01001922",327456,944.526066933147
"1923","S01001923",324805,12547.3765051676
"1924","S01001924",301054,12792.9511264536
"1925","S01001925",298863,11523.900451651
"1926","S01001926",328546,13135.0024941665
"1927","S01001927",301545,13787.688504107
"1928","S01001928",300497,15749.9393086559
"1929","S01001929",308479,10806.9011590066
"1930","S01001930",300268,14666.9596117658
"1931","S01001931",324678,11939.0473459058
"1932","S01001932",317001,10654.4373275207
"1933","S01001933",308203,12602.9476657854
"1934","S01001934",310596,11393.658203357
"1935","S01001935",296214,3755.90922932364
"1936","S01001936",301640,13696.8134479086
"1937","S01001937",310942,10655.8278017216
"1938","S01001938",300246,15118.4298325967
"1939","S01001939",300380,15635.9608781704
"1940","S01001940",301474,13038.9181880603
"1941","S01001941",298772,11497.534365325
"1942","S01001942",300931,17727.5974372945
"1943","S01001943",322042,11181.7901561628
"1944","S01001944",302179,19268.0946272008
"1945","S01001945",301981,16049.8477442154
"1946","S01001946",324883,11691.541992863
"1947","S01001947",307916,17729.309136405
"1948","S01001948",296173,4162.05402661116
"1949","S01001949",321960,10925.5760935928
"1950","S01001950",311029,12915.2783464997
"1951","S01001951",298290,9242.61406743957
"1952","S01001952",302289,15814.6830448949
"1953","S01001953",301688,18734.10372665
"1954","S01001954",330005,11941.2583949717
"1955","S01001955",318888,10764.1293113633
"1956","S01001956",296224,4038.74147435824
"1957","S01001957",296103,4952.65861504981
"1958","S01001958",298752,10694.7856090829
"1959","S01001959",328658,1591.46629786858
"1960","S01001960",301600,13669.2729508077
"1961","S01001961",309185,14652.1126643371
"1962","S01001962",295979,4122.93089675646
"1963","S01001963",310441,13532.0561489971
"1964","S01001964",329397,13529.8242801019
"1965","S01001965",312574,11179.4073014969
"1966","S01001966",295923,6082.09991115059
"1967","S01001967",325772,11689.0819918188
"1968","S01001968",308246,16468.6836235881
"1969","S01001969",311599,13630.6312783182
"1970","S01001970",302297,17902.0226743303
"1971","S01001971",322149,10630.7915851129
"1972","S01001972",309012,16253.3736634459
"1973","S01001973",328637,11526.9569601192
"1974","S01001974",304624,21502.045485166
"1975","S01001975",302623,21368.9340252969
"1976","S01001976",299462,12964.1827873509
"1977","S01001977",312401,11784.2533585453
"1978","S01001978",296085,4327.33045366746
"1979","S01001979",304636,23763.3121914397
"1980","S01001980",309363,16584.7756463112
"1981","S01001981",302592,18148.4430718749
"1982","S01001982",296312,5804.57318234011
"1983","S01001983",302432,17606.1483660658
"1984","S01001984",310689,15171.4789489768
"1985","S01001985",321925,10760.7305563479
"1986","S01001986",310569,16432.0941978741
"1987","S01001987",303487,24545.6328924016
"1988","S01001988",325467,11053.5403260614
"1989","S01001989",298842,10370.6745880619
"1990","S01001990",303273,24214.9303940867
"1991","S01001991",321939,10494.1072094511
"1992","S01001992",302161,16769.193267496
"1993","S01001993",307820,21966.0690973664
"1994","S01001994",309187,18594.1530821016
"1995","S01001995",327407,13026.222418024
"1996","S01001996",304572,24005.4516191855
"1997","S01001997",311860,14494.8263934298
"1998","S01001998",321762,10292.8468919845
"1999","S01001999",303171,25153.0546582891
"2000","S01002000",295691,4340.05660760188
"2001","S01002001",310382,17552.7530562066
"2002","S01002002",303172,25223.547175404
"2003","S01002003",291969,2874.03921957964
"2004","S01002004",308832,21572.06218929
"2005","S01002005",314534,11557.9280265225
"2006","S01002006",295748,4137.35378938223
"2007","S01002007",310700,16879.5323267813
"2008","S01002008",305275,24813.5350906944
"2009","S01002009",303331,23437.7623434949
"2010","S01002010",303521,27006.3426308356
"2011","S01002011",328198,12143.8978936599
"2012","S01002012",308552,23327.8751832665
"2013","S01002013",303509,25097.8303006773
"2014","S01002014",303589,27659.102074356
"2015","S01002015",330703,11813.5364159209
"2016","S01002016",309186,20481.7248603009
"2017","S01002017",296316,4671.24466867792
"2018","S01002018",328642,11136.0801502162
"2019","S01002019",303671,27497.5662284979
"2020","S01002020",303401,23981.3513018907
"2021","S01002021",321592,10550.4030975642
"2022","S01002022",318219,1611.00369474833
"2023","S01002023",305342,28016.4831014513
"2024","S01002024",305218,26198.6373252958
"2025","S01002025",308879,22400.2900672114
"2026","S01002026",322036,10191.6321084721
"2027","S01002027",303371,22995.0362193503
"2028","S01002028",302179,16545.5870142418
"2029","S01002029",306768,29577.8062143963
"2030","S01002030",308089,24780.1675513242
"2031","S01002031",311803,14697.6603052555
"2032","S01002032",308261,26892.7734868122
"2033","S01002033",310042,19098.937443607
"2034","S01002034",303437,25541.7882024142
"2035","S01002035",322265,10047.9862405833
"2036","S01002036",311454,17105.4693701179
"2037","S01002037",304387,29947.0195936894
"2038","S01002038",306648,28822.388630297
"2039","S01002039",297547,7910.99329153824
"2040","S01002040",309008,23307.8562680391
"2041","S01002041",305270,30146.5837984385
"2042","S01002042",328543,10380.7500805872
"2043","S01002043",318255,11322.9382687633
"2044","S01002044",295937,4345.93877786731
"2045","S01002045",330367,10572.5371221516
"2046","S01002046",308253,26517.6739303203
"2047","S01002047",305399,31996.3865779809
"2048","S01002048",303493,24641.1420108237
"2049","S01002049",303355,23476.2286130739
"2050","S01002050",296710,4786.52381926117
"2051","S01002051",295955,4065.68735565811
"2052","S01002052",309718,23062.0570175923
"2053","S01002053",306479,33989.1867122635
"2054","S01002054",303884,22258.8685769671
"2055","S01002055",294280,3337.18932003848
"2056","S01002056",318388,11749.4601508907
"2057","S01002057",322463,9617.33530153103
"2058","S01002058",308575,26823.3622608969
"2059","S01002059",309088,26325.9828653964
"2060","S01002060",304425,27992.9895860087
"2061","S01002061",306016,37141.362726358
"2062","S01002062",296188,4423.9239362409
"2063","S01002063",305879,35992.2321928568
"2064","S01002064",309809,25169.0821753854
"2065","S01002065",306794,37943.2048322009
"2066","S01002066",304506,31127.8452889655
"2067","S01002067",329699,9687.54049985611
"2068","S01002068",308596,28974.7774026742
"2069","S01002069",318073,10437.6971002988
"2070","S01002070",304240,26223.5723005265
"2071","S01002071",304496,29171.5697875528
"2072","S01002072",318291,13625.7790300218
"2073","S01002073",308780,31318.9153390826
"2074","S01002074",297106,5831.32365434629
"2075","S01002075",311238,19171.9116299428
"2076","S01002076",306018,40231.3093666706
"2077","S01002077",329713,8979.63689442799
"2078","S01002078",330125,7471.92041423369
"2079","S01002079",305592,37675.6581811294
"2080","S01002080",296756,5039.66722427645
"2081","S01002081",308870,33560.6445539823
"2082","S01002082",311045,21178.5602098589
"2083","S01002083",295963,4168.92623421899
"2084","S01002084",308821,31397.3653852651
"2085","S01002085",305854,42583.1074229259
"2086","S01002086",305570,33418.6391969088
"2087","S01002087",304914,30925.0689214408
"2088","S01002088",293553,3354.09535100715
"2089","S01002089",329305,8992.39768674365
"2090","S01002090",286925,2532.45999846828
"2091","S01002091",305364,40752.2436003768
"2092","S01002092",325165,8992.42027879505
"2093","S01002093",306736,42769.9310258459
"2094","S01002094",297494,7860.74298655348
"2095","S01002095",318188,11663.9016635901
"2096","S01002096",329757,8390.49120828313
"2097","S01002097",297088,5939.23824810148
"2098","S01002098",297408,7392.023214288
"2099","S01002099",309577,30834.0378044601
"2100","S01002100",296188,5580.52378822438
"2101","S01002101",305588,28596.410478581
"2102","S01002102",297064,6716.13644907233
"2103","S01002103",329186,7352.7597875473
"2104","S01002104",305606,31614.8425657853
"2105","S01002105",317769,15873.2221583571
"2106","S01002106",307564,43928.2539468376
"2107","S01002107",296821,6430.06585994862
"2108","S01002108",307841,40252.2452247412
"2109","S01002109",305851,44804.6704784682
"2110","S01002110",310813,22487.5807392676
"2111","S01002111",326269,7739.69186294226
"2112","S01002112",294208,3244.5342824802
"2113","S01002113",328493,7676.67745490944
"2114","S01002114",324725,8226.72984525089
"2115","S01002115",309977,34546.3119349515
"2116","S01002116",295320,4719.59522119599
"2117","S01002117",306969,45199.2910229651
"2118","S01002118",307643,37219.2457899254
"2119","S01002119",297551,7636.14005875919
"2120","S01002120",332497,6266.17919722629
"2121","S01002121",297167,7313.27892300554
"2122","S01002122",317714,16021.1933388866
"2123","S01002123",324445,7318.79875812044
"2124","S01002124",298136,10081.9511482403
"2125","S01002125",295036,4198.0748908501
"2126","S01002126",297053,6950.33127096335
"2127","S01002127",295334,5368.5335310818
"2128","S01002128",306185,43440.9987950052
"2129","S01002129",308123,31235.2237082512
"2130","S01002130",296630,6689.82683996317
"2131","S01002131",308338,41829.7131928711
"2132","S01002132",298151,8844.83922350462
"2133","S01002133",309911,35221.7640107554
"2134","S01002134",328787,6197.43003712806
"2135","S01002135",320365,8525.97698171209
"2136","S01002136",309477,30285.3466721636
"2137","S01002137",333362,4858.30612382262
"2138","S01002138",332814,5568.61418931299
"2139","S01002139",298095,11076.2177796318
"2140","S01002140",322439,6161.8163952564
"2141","S01002141",295388,4725.87734389601
"2142","S01002142",325225,6298.69709915604
"2143","S01002143",296649,7807.41515560232
"2144","S01002144",317406,14241.404189683
"2145","S01002145",307230,40614.3870788766
"2146","S01002146",298339,13089.4194627339
"2147","S01002147",324052,5839.09282035142
"2148","S01002148",317361,17643.6701575117
"2149","S01002149",295265,5032.41326431589
"2150","S01002150",297793,11265.5823271454
"2151","S01002151",304971,20179.2795438862
"2152","S01002152",314984,23668.6758950318
"2153","S01002153",296109,6828.28474321733
"2154","S01002154",324436,6049.37071528892
"2155","S01002155",296833,10048.6271384123
"2156","S01002156",306802,41362.7160345357
"2157","S01002157",307116,34099.3838371355
"2158","S01002158",309991,29924.3031459063
"2159","S01002159",308048,26630.3534931861
"2160","S01002160",307020,21537.8576781581
"2161","S01002161",308160,35926.9559221126
"2162","S01002162",332396,4810.21527882272
"2163","S01002163",303026,16352.6927618437
"2164","S01002164",329133,1225.33335044438
"2165","S01002165",332239,4357.19481582449
"2166","S01002166",307082,40819.6648009916
"2167","S01002167",296514,10112.7744714986
"2168","S01002168",307660,37454.0361618025
"2169","S01002169",309665,26150.8661496274
"2170","S01002170",324802,5127.34856359304
"2171","S01002171",297205,12246.2132733235
"2172","S01002172",296354,8035.65656957127
"2173","S01002173",317147,12342.7870810044
"2174","S01002174",307072,33684.0553148327
"2175","S01002175",306539,19998.8779942946
"2176","S01002176",337399,1210.07430466837
"2177","S01002177",310121,28320.4272034198
"2178","S01002178",307164,30944.8630509442
"2179","S01002179",296001,7171.52140809205
"2180","S01002180",307886,36356.1515407871
"2181","S01002181",295709,5737.76572925364
"2182","S01002182",307516,37244.5823972485
"2183","S01002183",306736,21759.0334192513
"2184","S01002184",316832,16613.7212992634
"2185","S01002185",296586,10967.3368291175
"2186","S01002186",307535,25983.0924990911
"2187","S01002187",307231,37265.2575852062
"2188","S01002188",315368,20317.3749131314
"2189","S01002189",307318,23963.5327431547
"2190","S01002190",307856,30261.3337654575
"2191","S01002191",296788,9174.89781287587
"2192","S01002192",323528,5209.22616787868
"2193","S01002193",319918,10588.9125128894
"2194","S01002194",324773,4676.15201797829
"2195","S01002195",307577,34164.1275165457
"2196","S01002196",332499,3975.47393084459
"2197","S01002197",301204,16169.9618530737
"2198","S01002198",306298,22059.8778605454
"2199","S01002199",307846,34458.1785311555
"2200","S01002200",320553,6800.48921379838
"2201","S01002201",307613,34754.371177657
"2202","S01002202",307470,31675.1230940018
"2203","S01002203",307304,27635.9253204155
"2204","S01002204",297011,11999.6599635498
"2205","S01002205",306946,28063.1748698402
"2206","S01002206",307333,26232.4499793103
"2207","S01002207",326272,4202.80610033634
"2208","S01002208",307660,34126.5377458101
"2209","S01002209",306213,21457.5253097843
"2210","S01002210",306776,28093.3400806861
"2211","S01002211",298557,14062.5413637946
"2212","S01002212",295741,10408.8553643279
"2213","S01002213",334222,1204.84398582635
"2214","S01002214",307291,29732.7696782021
"2215","S01002215",319773,5474.9878895863
"2216","S01002216",305678,18737.7052155148
